N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,5.0,1.0338953100711687,1e-05,edge_flip,15,0.2,0.02,0.2,0.2174959033727646,0.04222315177321434,0.1917356550693512
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.23767437040805817,0.04840705916285515,0.2537837624549866
100,5.0,1.0338953100711687,1e-05,gaussian,16,0.2,0.02,0.2,0.2088899165391922,0.01898755133152008,0.21706995368003845
100,5.0,1.0338953100711687,1e-05,edge_flip,16,0.2,0.02,0.2,0.172844797372818,0.031283631920814514,0.17456215620040894
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.26305657625198364,0.03066253662109375,0.2738219201564789
100,5.0,1.0338953100711687,1e-05,gaussian,17,0.2,0.02,0.2,0.21825791895389557,0.01997210830450058,0.21769700944423676
100,5.0,1.0338953100711687,1e-05,edge_flip,17,0.2,0.02,0.2,0.20032240450382233,0.03212513402104378,0.2106264978647232
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.25182580947875977,0.0637022852897644,0.25964096188545227
100,5.0,1.0338953100711687,1e-05,gaussian,18,0.2,0.02,0.2,0.20774146914482117,0.006264828611165285,0.20025400817394257
100,5.0,1.0338953100711687,1e-05,edge_flip,18,0.2,0.02,0.2,0.20203974843025208,0.043064653873443604,0.23810410499572754
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.28736385703086853,0.018719229847192764,0.2538968324661255
100,5.0,1.0338953100711687,1e-05,gaussian,19,0.2,0.02,0.2,0.20833967626094818,0.027051985263824463,0.21211884915828705
100,5.0,1.0338953100711687,1e-05,edge_flip,19,0.2,0.02,0.2,0.2140612006187439,0.01866110786795616,0.20032240450382233
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.2602107524871826,0.01186377927660942,0.2677214443683624
100,10.0,0.5431122541136532,1e-05,gaussian,0,0.2,0.02,0.2,0.19291606545448303,0.011997969821095467,0.25367724895477295
100,10.0,0.5431122541136532,1e-05,edge_flip,0,0.2,0.02,0.2,0.1566203385591507,0.0,0.2890447974205017
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.2241063117980957,0.02220497652888298,0.182061567902565
100,10.0,0.5431122541136532,1e-05,gaussian,1,0.2,0.02,0.2,0.1962714046239853,0.03348022326827049,0.2130691260099411
100,10.0,0.5431122541136532,1e-05,edge_flip,1,0.2,0.02,0.2,0.21513347327709198,0.0563473217189312,0.19973528385162354
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.2639401853084564,0.04904559627175331,0.24815894663333893
100,10.0,0.5431122541136532,1e-05,gaussian,2,0.2,0.02,0.2,0.18383479118347168,0.017227603122591972,0.23165006935596466
100,10.0,0.5431122541136532,1e-05,edge_flip,2,0.2,0.02,0.2,0.2613280415534973,0.01862175576388836,0.2921244204044342
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.22141993045806885,0.02777896821498871,0.19438263773918152
100,10.0,0.5431122541136532,1e-05,gaussian,3,0.2,0.02,0.2,0.23007476329803467,0.009152710437774658,0.2222522795200348
100,10.0,0.5431122541136532,1e-05,edge_flip,3,0.2,0.02,0.2,0.33215972781181335,0.0,0.2336113005876541
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.31887567043304443,0.038950830698013306,0.29503554105758667
