N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,1.0,5.635918426327381,1e-05,gaussian,6,0.2,0.02,0.2,0.20267386734485626,0.020914491266012192,0.2019437551498413
100,1.0,5.635918426327381,1e-05,edge_flip,6,0.2,0.02,0.2,0.20114058256149292,0.02099454030394554,0.20031841099262238
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.22432278096675873,0.03379850834608078,0.22368308901786804
100,1.0,5.635918426327381,1e-05,gaussian,7,0.2,0.02,0.2,0.2196301519870758,0.018013551831245422,0.22758439183235168
100,1.0,5.635918426327381,1e-05,edge_flip,7,0.2,0.02,0.2,0.21840618550777435,0.016965899616479874,0.22580572962760925
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.221943661570549,0.04347959905862808,0.18633432686328888
100,1.0,5.635918426327381,1e-05,gaussian,8,0.2,0.02,0.2,0.19936855137348175,0.01859229803085327,0.17428536713123322
100,1.0,5.635918426327381,1e-05,edge_flip,8,0.2,0.02,0.2,0.20360709726810455,0.02099454030394554,0.1748310923576355
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.21644414961338043,0.03390299528837204,0.1991681158542633
100,1.0,5.635918426327381,1e-05,gaussian,9,0.2,0.02,0.2,0.20912663638591766,0.023040704429149628,0.19051168859004974
100,1.0,5.635918426327381,1e-05,edge_flip,9,0.2,0.02,0.2,0.20771795511245728,0.025426046922802925,0.18880800902843475
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.19690096378326416,0.023836785927414894,0.18330009281635284
100,1.0,5.635918426327381,1e-05,gaussian,10,0.2,0.02,0.2,0.1894492357969284,0.02279532514512539,0.18788862228393555
100,1.0,5.635918426327381,1e-05,edge_flip,10,0.2,0.02,0.2,0.19045235216617584,0.02099454030394554,0.1896301805973053
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.20460617542266846,0.034455254673957825,0.20764583349227905
100,1.0,5.635918426327381,1e-05,gaussian,11,0.2,0.02,0.2,0.20463907718658447,0.01967301033437252,0.2086036056280136
100,1.0,5.635918426327381,1e-05,edge_flip,11,0.2,0.02,0.2,0.2044292688369751,0.02341172657907009,0.20689578354358673
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.20215852558612823,0.026276811957359314,0.21463465690612793
100,1.0,5.635918426327381,1e-05,gaussian,12,0.2,0.02,0.2,0.20073217153549194,0.018108857795596123,0.21333232522010803
100,1.0,5.635918426327381,1e-05,edge_flip,12,0.2,0.02,0.2,0.1953853815793991,0.01736876368522644,0.21265098452568054
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.19550597667694092,0.03683676943182945,0.2040448933839798
100,1.0,5.635918426327381,1e-05,gaussian,13,0.2,0.02,0.2,0.18684589862823486,0.024644548073410988,0.19614765048027039
100,1.0,5.635918426327381,1e-05,edge_flip,13,0.2,0.02,0.2,0.1879858374595642,0.023008862510323524,0.20114058256149292
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.1994454562664032,0.020094847306609154,0.1914418339729309
100,1.0,5.635918426327381,1e-05,gaussian,14,0.2,0.02,0.2,0.21880176663398743,0.015321205370128155,0.1961730718612671
100,1.0,5.635918426327381,1e-05,edge_flip,14,0.2,0.02,0.2,0.2175840139389038,0.014548715204000473,0.19209669530391693
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.22475004196166992,0.008355868980288506,0.1968425214290619
100,1.0,5.635918426327381,1e-05,gaussian,15,0.2,0.02,0.2,0.20621490478515625,0.022069066762924194,0.1945309042930603
100,1.0,5.635918426327381,1e-05,edge_flip,15,0.2,0.02,0.2,0.20525144040584564,0.019383084028959274,0.19291886687278748
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.20529556274414062,0.017517520114779472,0.2157939225435257
100,1.0,5.635918426327381,1e-05,gaussian,16,0.2,0.02,0.2,0.20200064778327942,0.018926851451396942,0.20264063775539398
100,1.0,5.635918426327381,1e-05,edge_flip,16,0.2,0.02,0.2,0.2044292688369751,0.01616017147898674,0.20031841099262238
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.20280563831329346,0.04103536903858185,0.21537058055400848
100,1.0,5.635918426327381,1e-05,gaussian,17,0.2,0.02,0.2,0.19688425958156586,0.02112444117665291,0.2068973183631897
100,1.0,5.635918426327381,1e-05,edge_flip,17,0.2,0.02,0.2,0.202784925699234,0.023008862510323524,0.2060736119747162
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.18840715289115906,0.02098991349339485,0.2013654261827469
100,1.0,5.635918426327381,1e-05,gaussian,18,0.2,0.02,0.2,0.18575099110603333,0.02126251347362995,0.19954951107501984
100,1.0,5.635918426327381,1e-05,edge_flip,18,0.2,0.02,0.2,0.18716366589069366,0.022605998441576958,0.20360709726810455
100,1.0,5.635918426327381,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.20808075368404388,0.014427874237298965,0.19389383494853973
100,1.0,5.635918426327381,1e-05,gaussian,19,0.2,0.02,0.2,0.20365338027477264,0.015929309651255608,0.18551109731197357
100,1.0,5.635918426327381,1e-05,edge_flip,19,0.2,0.02,0.2,0.20936229825019836,0.01736876368522644,0.18880800902843475
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.2027994841337204,0.02570452354848385,0.19684964418411255
