N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1000,2.0,11.728684954707337,3,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2048996537923813,0.024534672498703003,0.20381079614162445,0.9071889961593763
1000,5.0,4.1484505404580005,3,edge_flip_vem,,,244,,,1e-05,0.2,0.02,0.2,0.20007920265197754,0.019700994715094566,0.1992187798023224,1.0
1000,5.0,4.1484505404580005,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20007920265197754,0.019700994715094566,0.1992187798023224,1.0
1000,5.0,4.1484505404580005,3,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1787353903055191,0.09320748597383499,0.16625650227069855,0.2907861653459468
1000,10.0,1.9945956405993723,3,edge_flip_vem,,,291,,,1e-05,0.2,0.02,0.2,0.20221470296382904,0.020099081099033356,0.20235173404216766,1.0
1000,10.0,1.9945956405993723,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20221470296382904,0.020099081099033356,0.20235173404216766,1.0
1000,10.0,1.9945956405993723,3,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19396358728408813,0.05165252462029457,0.18556436896324158,0.6834813085276559
1000,20.0,0.977390412892278,3,edge_flip_vem,,,630,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.1114126518368721,0.0
1000,20.0,0.977390412892278,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20006772875785828,0.020395049825310707,0.20519277453422546,0.981182940453905
1000,20.0,0.977390412892278,3,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.15772417187690735,0.12403368204832077,0.16175585985183716,0.0008341520472346811
1000,1.0,27.43885139089614,4,edge_flip_vem,,,224,,,1e-05,0.2,0.02,0.2,0.19947895407676697,0.01974800042808056,0.20125050842761993,1.0
1000,1.0,27.43885139089614,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20125050842761993,0.01974800042808056,0.19947895407676697,1.0
1000,1.0,27.43885139089614,4,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2180599719285965,0.010513117536902428,0.2195698469877243,1.0
1000,2.0,11.728684954707337,4,edge_flip_vem,,,250,,,1e-05,0.2,0.02,0.2,0.19948212802410126,0.019744258373975754,0.2012617141008377,1.0
1000,2.0,11.728684954707337,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2012617141008377,0.019744258373975754,0.19948212802410126,1.0
1000,2.0,11.728684954707337,4,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21759885549545288,0.010441884398460388,0.21948906779289246,1.0
1000,5.0,4.1484505404580005,4,edge_flip_vem,,,361,,,1e-05,0.2,0.02,0.2,0.19974826276302338,0.020159238949418068,0.20143601298332214,1.0
1000,5.0,4.1484505404580005,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20143601298332214,0.020159238949418068,0.19974826276302338,1.0
1000,5.0,4.1484505404580005,4,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21830075979232788,0.010532008484005928,0.21940238773822784,1.0
1000,10.0,1.9945956405993723,4,edge_flip_vem,,,272,,,1e-05,0.2,0.02,0.2,0.19938969612121582,0.020556699484586716,0.2026890516281128,1.0
1000,10.0,1.9945956405993723,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2026890516281128,0.020556699484586716,0.19938969612121582,1.0
1000,10.0,1.9945956405993723,4,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21981574594974518,0.01090529840439558,0.219875767827034,1.0
1000,20.0,0.977390412892278,4,edge_flip_vem,,,561,,,1e-05,0.2,0.02,0.2,0.06283239275217056,0.11992040276527405,0.17131981253623962,0.001560546770753042
1000,20.0,0.977390412892278,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2014063596725464,0.021912792697548866,0.20165617763996124,0.9595659056988849
1000,20.0,0.977390412892278,4,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21999703347682953,0.011316134594380856,0.21866995096206665,1.0
1000,1.0,27.43885139089614,5,edge_flip_vem,,,144,,,1e-05,0.2,0.02,0.2,0.20101001858711243,0.01998399943113327,0.20041683316230774,1.0
1000,1.0,27.43885139089614,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20101001858711243,0.01998399943113327,0.20041683316230774,1.0
1000,1.0,27.43885139089614,5,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22097767889499664,0.01093018613755703,0.22150161862373352,1.0
1000,2.0,11.728684954707337,5,edge_flip_vem,,,135,,,1e-05,0.2,0.02,0.2,0.20102925598621368,0.01999226212501526,0.20039597153663635,1.0
1000,2.0,11.728684954707337,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20102925598621368,0.01999226212501526,0.20039597153663635,1.0
1000,2.0,11.728684954707337,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22123226523399353,0.010633575730025768,0.22147175669670105,1.0
1000,5.0,4.1484505404580005,5,edge_flip_vem,,,81,,,1e-05,0.2,0.02,0.2,0.20127882063388824,0.020237678661942482,0.2007245123386383,1.0
1000,5.0,4.1484505404580005,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20127882063388824,0.020237678661942482,0.2007245123386383,1.0
1000,5.0,4.1484505404580005,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2081422507762909,0.02035343460738659,0.20901167392730713,0.9707802993199612
1000,10.0,1.9945956405993723,5,edge_flip_vem,,,328,,,1e-05,0.2,0.02,0.2,0.19914725422859192,0.019404761493206024,0.2010130137205124,1.0
1000,10.0,1.9945956405993723,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19914725422859192,0.019404761493206024,0.2010130137205124,1.0
1000,10.0,1.9945956405993723,5,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1935672014951706,0.043501436710357666,0.1945207118988037,0.735369720294764
1000,20.0,0.977390412892278,5,edge_flip_vem,,,463,,,1e-05,0.2,0.02,0.2,0.11302068829536438,0.0,0.0,0.0
1000,20.0,0.977390412892278,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20273368060588837,0.0228589978069067,0.20398597419261932,0.925991110204558
1000,20.0,0.977390412892278,5,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20063933730125427,0.03415561839938164,0.19926206767559052,0.8158386790702196
1000,1.0,27.43885139089614,6,edge_flip_vem,,,146,,,1e-05,0.2,0.02,0.2,0.2006973922252655,0.019999999552965164,0.20083366334438324,1.0
1000,1.0,27.43885139089614,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2006973922252655,0.019999999552965164,0.20083366334438324,1.0
1000,1.0,27.43885139089614,6,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22004802525043488,0.010961245745420456,0.22224628925323486,1.0
1000,2.0,11.728684954707337,6,edge_flip_vem,,,263,,,1e-05,0.2,0.02,0.2,0.200700581073761,0.020004263147711754,0.20082885026931763,1.0
1000,2.0,11.728684954707337,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.200700581073761,0.020004263147711754,0.20082885026931763,1.0
1000,2.0,11.728684954707337,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22045199573040009,0.010300463996827602,0.2218731790781021,1.0
1000,5.0,4.1484505404580005,6,edge_flip_vem,,,114,,,1e-05,0.2,0.02,0.2,0.20080724358558655,0.02038629911839962,0.20050939917564392,1.0
1000,5.0,4.1484505404580005,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20080724358558655,0.02038629911839962,0.20050939917564392,1.0
1000,5.0,4.1484505404580005,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20765824615955353,0.020143304020166397,0.20935532450675964,0.9707802993199612
1000,10.0,1.9945956405993723,6,edge_flip_vem,,,346,,,1e-05,0.2,0.02,0.2,0.20195117592811584,0.019315341487526894,0.2016771137714386,1.0
1000,10.0,1.9945956405993723,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20195117592811584,0.019315341487526894,0.2016771137714386,1.0
1000,10.0,1.9945956405993723,6,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19999416172504425,0.031070226803421974,0.2007763683795929,0.8761282894619106
1000,20.0,0.977390412892278,6,edge_flip_vem,,,365,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11121385544538498,0.0
1000,20.0,0.977390412892278,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1984182596206665,0.02190440706908703,0.20301741361618042,0.9475719741127369
1000,20.0,0.977390412892278,6,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16146869957447052,0.12054172158241272,0.15949586033821106,0.022978569569200802
1000,1.0,27.43885139089614,7,edge_flip_vem,,,178,,,1e-05,0.2,0.02,0.2,0.20073747634887695,0.01992800086736679,0.20012825727462769,1.0
1000,1.0,27.43885139089614,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20012825727462769,0.01992800086736679,0.20073747634887695,1.0
1000,1.0,27.43885139089614,7,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21585538983345032,0.012444611638784409,0.21733425557613373,1.0
1000,2.0,11.728684954707337,7,edge_flip_vem,,,242,,,1e-05,0.2,0.02,0.2,0.20074066519737244,0.019916262477636337,0.20013944804668427,1.0
1000,2.0,11.728684954707337,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20013944804668427,0.019916262477636337,0.20074066519737244,1.0
1000,2.0,11.728684954707337,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2030280977487564,0.02652701735496521,0.20288510620594025,0.9280133089050305
1000,5.0,4.1484505404580005,7,edge_flip_vem,,,218,,,1e-05,0.2,0.02,0.2,0.2006169557571411,0.019948694854974747,0.20037703216075897,1.0
1000,5.0,4.1484505404580005,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2006169557571411,0.019948694854974747,0.20037703216075897,1.0
1000,5.0,4.1484505404580005,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21265536546707153,0.015156936831772327,0.21392205357551575,0.9791859286644994
1000,10.0,1.9945956405993723,7,edge_flip_vem,,,496,,,1e-05,0.2,0.02,0.2,0.19937916100025177,0.019620420411229134,0.1990312933921814,1.0
1000,10.0,1.9945956405993723,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19937916100025177,0.019620420411229134,0.1990312933921814,1.0
1000,10.0,1.9945956405993723,7,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2047470360994339,0.025172226130962372,0.2041836977005005,0.9192068641040891
1000,20.0,0.977390412892278,7,edge_flip_vem,,,275,,,1e-05,0.2,0.02,0.2,0.09998679906129837,0.16239356994628906,0.2606896758079529,1.5970039449673503e-05
1000,20.0,0.977390412892278,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20344312489032745,0.01833559200167656,0.196481391787529,0.9467886973518823
1000,20.0,0.977390412892278,7,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19453217089176178,0.044455621391534805,0.19363924860954285,0.7353697202947639
1000,1.0,27.43885139089614,8,edge_flip_vem,,,244,,,1e-05,0.2,0.02,0.2,0.19874148070812225,0.01984800025820732,0.1988697350025177,1.0
1000,1.0,27.43885139089614,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1988697350025177,0.01984800025820732,0.19874148070812225,1.0
1000,1.0,27.43885139089614,8,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22050710022449493,0.010487322695553303,0.21957449615001678,1.0
1000,2.0,11.728684954707337,8,edge_flip_vem,,,153,,,1e-05,0.2,0.02,0.2,0.19874463975429535,0.019848261028528214,0.198872908949852,1.0
1000,2.0,11.728684954707337,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.198872908949852,0.019848261028528214,0.19874463975429535,1.0
1000,2.0,11.728684954707337,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22084951400756836,0.01063898392021656,0.21924670040607452,1.0
1000,5.0,4.1484505404580005,8,edge_flip_vem,,,139,,,1e-05,0.2,0.02,0.2,0.19833354651927948,0.0198537427932024,0.1989457607269287,1.0
1000,5.0,4.1484505404580005,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1989457607269287,0.0198537427932024,0.19833354651927948,1.0
1000,5.0,4.1484505404580005,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22122497856616974,0.010662318207323551,0.2185915857553482,1.0
1000,10.0,1.9945956405993723,8,edge_flip_vem,,,464,,,1e-05,0.2,0.02,0.2,0.19769258797168732,0.019625680521130562,0.19620628654956818,1.0
1000,10.0,1.9945956405993723,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19620628654956818,0.019625680521130562,0.19769258797168732,1.0
1000,10.0,1.9945956405993723,8,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22010266780853271,0.010494987480342388,0.21842776238918304,1.0
1000,20.0,0.977390412892278,8,edge_flip_vem,,,506,,,1e-05,0.2,0.02,0.2,0.143593430519104,0.082193523645401,0.03506699204444885,3.823595669686053e-06
1000,20.0,0.977390412892278,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20007552206516266,0.01903461292386055,0.2021450698375702,0.9791859286644994
1000,20.0,0.977390412892278,8,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19957783818244934,0.029250184074044228,0.20124313235282898,0.8768068695175368
1000,1.0,27.43885139089614,9,edge_flip_vem,,,192,,,1e-05,0.2,0.02,0.2,0.19959118962287903,0.01976799964904785,0.20149900019168854,1.0
1000,1.0,27.43885139089614,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20149900019168854,0.01976799964904785,0.19959118962287903,1.0
1000,1.0,27.43885139089614,9,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22049672901630402,0.011258957907557487,0.22039255499839783,1.0
1000,2.0,11.728684954707337,9,edge_flip_vem,,,220,,,1e-05,0.2,0.02,0.2,0.19958634674549103,0.019768258556723595,0.20150220394134521,1.0
1000,2.0,11.728684954707337,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20150220394134521,0.019768258556723595,0.19958634674549103,1.0
1000,2.0,11.728684954707337,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22016730904579163,0.011299294419586658,0.22054915130138397,1.0
1000,5.0,4.1484505404580005,9,edge_flip_vem,,,188,,,1e-05,0.2,0.02,0.2,0.19954143464565277,0.01941201090812683,0.2019903063774109,1.0
1000,5.0,4.1484505404580005,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2019903063774109,0.01941201090812683,0.19954143464565277,1.0
1000,5.0,4.1484505404580005,9,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2197941243648529,0.011303807608783245,0.22076831758022308,1.0
1000,10.0,1.9945956405993723,9,edge_flip_vem,,,363,,,1e-05,0.2,0.02,0.2,0.1980193555355072,0.0196888018399477,0.2009286880493164,1.0
1000,10.0,1.9945956405993723,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2009286880493164,0.0196888018399477,0.1980193555355072,1.0
1000,10.0,1.9945956405993723,9,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2209545522928238,0.011371836997568607,0.22007893025875092,1.0
1000,20.0,0.977390412892278,9,edge_flip_vem,,,394,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10919497907161713,0.0
1000,20.0,0.977390412892278,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2018718272447586,0.017651336267590523,0.19996321201324463,0.9399301580898985
1000,20.0,0.977390412892278,9,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21858197450637817,0.011811327189207077,0.2186138778924942,0.9895915066199539
1000,1.0,27.43885139089614,10,edge_flip_vem,,,213,,,1e-05,0.2,0.02,0.2,0.20189979672431946,0.019888000562787056,0.1986292600631714,1.0
1000,1.0,27.43885139089614,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1986292600631714,0.019888000562787056,0.20189979672431946,1.0
1000,1.0,27.43885139089614,10,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22072714567184448,0.010995191521942616,0.2213316559791565,1.0
1000,2.0,11.728684954707337,10,edge_flip_vem,,,169,,,1e-05,0.2,0.02,0.2,0.20190301537513733,0.01988826133310795,0.19864043593406677,1.0
1000,2.0,11.728684954707337,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19864043593406677,0.01988826133310795,0.20190301537513733,1.0
1000,2.0,11.728684954707337,10,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2210180014371872,0.010813348926603794,0.22099588811397552,1.0
1000,5.0,4.1484505404580005,10,edge_flip_vem,,,114,,,1e-05,0.2,0.02,0.2,0.20189103484153748,0.019618427380919456,0.19797779619693756,1.0
1000,5.0,4.1484505404580005,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19797779619693756,0.019618427380919456,0.20189103484153748,1.0
1000,5.0,4.1484505404580005,10,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22143736481666565,0.011446273885667324,0.21995475888252258,1.0
1000,10.0,1.9945956405993723,10,edge_flip_vem,,,375,,,1e-05,0.2,0.02,0.2,0.20142412185668945,0.02096698060631752,0.1998007893562317,1.0
1000,10.0,1.9945956405993723,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1998007893562317,0.02096698060631752,0.20142412185668945,1.0
1000,10.0,1.9945956405993723,10,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2209780365228653,0.011159518733620644,0.21981461346149445,1.0
1000,20.0,0.977390412892278,10,edge_flip_vem,,,294,,,1e-05,0.2,0.02,0.2,0.10014647990465164,0.16864992678165436,0.1946873813867569,0.0009217875082299456
1000,20.0,0.977390412892278,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20541974902153015,0.01783532090485096,0.2015552818775177,0.981182940453905
1000,20.0,0.977390412892278,10,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21224942803382874,0.015023813582956791,0.2158259004354477,0.954729771659256
1000,1.0,27.43885139089614,11,edge_flip_vem,,,222,,,1e-05,0.2,0.02,0.2,0.19919037818908691,0.02009199932217598,0.19867736101150513,1.0
1000,1.0,27.43885139089614,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19919037818908691,0.02009199932217598,0.19867736101150513,1.0
1000,1.0,27.43885139089614,11,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22025689482688904,0.01017452497035265,0.22025054693222046,1.0
1000,2.0,11.728684954707337,11,edge_flip_vem,,,322,,,1e-05,0.2,0.02,0.2,0.1991935521364212,0.02009626477956772,0.19867250323295593,1.0
1000,2.0,11.728684954707337,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1991935521364212,0.02009626477956772,0.19867250323295593,1.0
1000,2.0,11.728684954707337,11,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22009451687335968,0.010187744162976742,0.2203650325536728,1.0
1000,5.0,4.1484505404580005,11,edge_flip_vem,,,349,,,1e-05,0.2,0.02,0.2,0.19892095029354095,0.02039455436170101,0.1986313909292221,1.0
1000,5.0,4.1484505404580005,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19892095029354095,0.02039455436170101,0.1986313909292221,1.0
1000,5.0,4.1484505404580005,11,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2196459174156189,0.010246793739497662,0.22050537168979645,1.0
1000,10.0,1.9945956405993723,11,edge_flip_vem,,,611,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10959146916866302,0.0
1000,10.0,1.9945956405993723,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19853587448596954,0.021414078772068024,0.1973552703857422,1.0
1000,10.0,1.9945956405993723,11,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21823576092720032,0.010815195739269257,0.21960976719856262,1.0
1000,20.0,0.977390412892278,11,edge_flip_vem,,,388,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11134196817874908,0.0
1000,20.0,0.977390412892278,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19696186482906342,0.022726599127054214,0.2032812535762787,0.9547297716592559
1000,20.0,0.977390412892278,11,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1941465586423874,0.04210991412401199,0.19215832650661469,0.7676033434557664
1000,1.0,27.43885139089614,12,edge_flip_vem,,,257,,,1e-05,0.2,0.02,0.2,0.20072945952415466,0.019627999514341354,0.2012825608253479,1.0
1000,1.0,27.43885139089614,12,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2012825608253479,0.019627999514341354,0.20072945952415466,1.0
1000,1.0,27.43885139089614,12,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2184382528066635,0.010806594975292683,0.22006601095199585,1.0
1000,2.0,11.728684954707337,12,edge_flip_vem,,,286,,,1e-05,0.2,0.02,0.2,0.20073264837265015,0.01962425746023655,0.2012777477502823,1.0
