N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1222,2.0,11.728668054585487,6,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12057704478502274,0.010047218762338161,0.12707842886447906,0.12686804247346353
1222,2.0,11.728668054585487,7,edge_flip_vem,,,292,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021112090907990932,0.022181158885359764,0.1592838019132614,0.000435334001183433
1222,2.0,11.728668054585487,7,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022547027096152306,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,7,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14202551543712616,0.0197784211486578,0.10206083953380585,0.0059439449104270285
1222,2.0,11.728668054585487,8,edge_flip_vem,,,351,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021086293272674084,0.022174501791596413,0.1592838019132614,0.000435334001183433
1222,2.0,11.728668054585487,8,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022542977705597878,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,8,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12434392422437668,0.0065381829626858234,0.127065509557724,0.2680368746531165
1222,2.0,11.728668054585487,9,edge_flip_vem,,,288,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021034698002040386,0.022181158885359764,0.1592838019132614,0.000435334001183433
1222,2.0,11.728668054585487,9,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022542977705597878,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,9,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13947463035583496,0.01831093430519104,0.10370751470327377,0.04678870545912281
1222,2.0,11.728668054585487,10,edge_flip_vem,,,283,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1592838019132614,0.02217783033847809,0.0021112090907990932,0.000435334001183433
1222,2.0,11.728668054585487,10,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022545676678419113,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,10,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12469062209129333,0.0071082268841564655,0.12653546035289764,0.23545851050868097
1222,2.0,11.728668054585487,11,edge_flip_vem,,,311,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021034698002040386,0.022181158885359764,0.1592838019132614,0.000435334001183433
1222,2.0,11.728668054585487,11,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022542977705597878,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,11,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12066896259784698,0.007968583144247532,0.1298283040523529,0.2161683412222886
1222,2.0,11.728668054585487,12,edge_flip_vem,,,276,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15926654636859894,0.02218448929488659,0.0021060495637357235,0.000435334001183433
1222,2.0,11.728668054585487,12,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254432812333107,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,12,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13077665865421295,0.012353994883596897,0.11371427774429321,0.025748187908415824
1222,2.0,11.728668054585487,13,edge_flip_vem,,,275,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021034698002040386,0.022181158885359764,0.15931829810142517,0.000435334001183433
1222,2.0,11.728668054585487,13,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022545676678419113,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,13,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12882043421268463,0.012789014726877213,0.11595652252435684,0.042573821024344156
