N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
500,10.0,1.9953178628215948,3,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21274347603321075,0.017660198733210564,0.21656645834445953,0.9475719741127369
500,10.0,1.9953178628215948,4,edge_flip_vem,,,,408,,,1e-05,0.2,0.02,0.2,0.2052246630191803,0.018407095223665237,0.20201438665390015,1.0
500,10.0,1.9953178628215948,4,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2037493735551834,0.023954734206199646,0.20344939827919006,0.7866605900414758
500,10.0,1.9953178628215948,5,edge_flip_vem,,,,423,,,1e-05,0.2,0.02,0.2,0.11158653348684311,0.0,0.0,0.0
500,10.0,1.9953178628215948,5,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20770388841629028,0.01836618408560753,0.21040180325508118,0.827056472583636
500,10.0,1.9953178628215948,6,edge_flip_vem,,,,343,,,1e-05,0.2,0.02,0.2,0.19559383392333984,0.02051067166030407,0.20129629969596863,1.0
500,10.0,1.9953178628215948,6,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21093881130218506,0.016521872952580452,0.21324770152568817,0.8939296564661582
500,10.0,1.9953178628215948,7,edge_flip_vem,,,,726,,,1e-05,0.2,0.02,0.2,0.028043635189533234,0.06770922243595123,0.11729824542999268,0.005646830102822093
500,10.0,1.9953178628215948,7,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21398523449897766,0.012867053039371967,0.21806317567825317,0.981182940453905
500,10.0,1.9953178628215948,8,edge_flip_vem,,,,647,,,1e-05,0.2,0.02,0.2,0.11759120970964432,0.0697016492486,0.035817842930555344,0.0
500,10.0,1.9953178628215948,8,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21841824054718018,0.015483174473047256,0.2181878387928009,0.9327784552416941
500,10.0,1.9953178628215948,9,edge_flip_vem,,,,311,,,1e-05,0.2,0.02,0.2,0.20640739798545837,0.019564062356948853,0.1947912573814392,1.0
500,10.0,1.9953178628215948,9,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21492916345596313,0.013852127827703953,0.21780212223529816,1.0
500,10.0,1.9953178628215948,10,edge_flip_vem,,,,425,,,1e-05,0.2,0.02,0.2,0.20167645812034607,0.021899033337831497,0.2002825289964676,1.0
500,10.0,1.9953178628215948,10,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21325813233852386,0.014974532648921013,0.2216854691505432,0.9475719741127369
500,10.0,1.9953178628215948,11,edge_flip_vem,,,,464,,,1e-05,0.2,0.02,0.2,0.11027970165014267,0.0,0.0,0.0
500,10.0,1.9953178628215948,11,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2189899981021881,0.014682456851005554,0.21570995450019836,0.9623776396777219
500,10.0,1.9953178628215948,12,edge_flip_vem,,,,387,,,1e-05,0.2,0.02,0.2,0.1977480947971344,0.019585099071264267,0.19757913053035736,1.0
500,10.0,1.9953178628215948,12,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20677901804447174,0.023574717342853546,0.20332829654216766,0.7486763718197399
500,10.0,1.9953178628215948,13,edge_flip_vem,,,,444,,,1e-05,0.2,0.02,0.2,0.20138077437877655,0.020973458886146545,0.20357728004455566,1.0
500,10.0,1.9953178628215948,13,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19723892211914062,0.02762906812131405,0.2064812183380127,0.7502409406864784
500,10.0,1.9953178628215948,14,edge_flip_vem,,,,334,,,1e-05,0.2,0.02,0.2,0.11117551475763321,0.0,0.0,0.0
500,10.0,1.9953178628215948,14,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2252988964319229,0.014049538411200047,0.21203981339931488,0.981182940453905
500,10.0,1.9953178628215948,15,edge_flip_vem,,,,418,,,1e-05,0.2,0.02,0.2,0.20366176962852478,0.01908024027943611,0.197959303855896,1.0
500,10.0,1.9953178628215948,15,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21477098762989044,0.018423613160848618,0.20534493029117584,0.8486348977167485
500,10.0,1.9953178628215948,16,edge_flip_vem,,,,244,,,1e-05,0.2,0.02,0.2,0.10843884199857712,0.17993080615997314,0.5,0.0
500,10.0,1.9953178628215948,16,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.192548006772995,0.03272033855319023,0.20266294479370117,0.6886426295707182
500,10.0,1.9953178628215948,17,edge_flip_vem,,,,408,,,1e-05,0.2,0.02,0.2,0.19876186549663544,0.022509070113301277,0.20547810196876526,1.0
500,10.0,1.9953178628215948,17,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21790911257266998,0.017657466232776642,0.20893524587154388,0.8993572484755795
500,10.0,1.9953178628215948,18,edge_flip_vem,,,,521,,,1e-05,0.2,0.02,0.2,0.1973256915807724,0.018575381487607956,0.20260575413703918,1.0
500,10.0,1.9953178628215948,18,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19684292376041412,0.030979126691818237,0.20004387199878693,0.6888308645429645
500,10.0,1.9953178628215948,19,edge_flip_vem,,,,435,,,1e-05,0.2,0.02,0.2,0.20040924847126007,0.019185418263077736,0.19673432409763336,1.0
500,10.0,1.9953178628215948,19,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20427198708057404,0.02817031554877758,0.20428083837032318,0.7309025768128559
