N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1222,1.0,27.44991740357355,13,edge_flip_vem,,,,245,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,13,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.09585288166999817,0.01219912339001894,0.15481474995613098,0.004551379726262304
1222,1.0,27.44991740357355,14,edge_flip_vem,,,,311,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,14,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10121084749698639,0.009806769900023937,0.146662637591362,0.13883284655529513
1222,1.0,27.44991740357355,15,edge_flip_vem,,,,299,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,15,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14695316553115845,0.010297257453203201,0.10748735815286636,0.14445343786227233
1222,1.0,27.44991740357355,16,edge_flip_vem,,,,295,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,16,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13546475768089294,0.007716761901974678,0.11252713203430176,0.14669362915329165
1222,1.0,27.44991740357355,17,edge_flip_vem,,,,310,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,17,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13266679644584656,0.005445300601422787,0.11991649121046066,0.25556711748111627
1222,1.0,27.44991740357355,18,edge_flip_vem,,,,296,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,1.0,27.44991740357355,18,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14860090613365173,0.008502206765115261,0.10617633908987045,0.2141769574564178
1222,1.0,27.44991740357355,19,edge_flip_vem,,,,283,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,1.0,27.44991740357355,19,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11806000024080276,0.008841839618980885,0.12993201613426208,0.0003726373231328524
1222,2.0,11.73283470946137,0,edge_flip_vem,,,,318,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021018434781581163,0.022055061534047127,0.15883247554302216,0.0005068908455909828
1222,2.0,11.73283470946137,0,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10529042780399323,0.014318558387458324,0.14043565094470978,6.388213496657781e-06
1222,2.0,11.73283470946137,1,edge_flip_vem,,,,320,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15926656126976013,0.02218119241297245,0.0021022132132202387,0.000435334001183433
1222,2.0,11.73283470946137,1,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11898321658372879,0.004695566836744547,0.1349623203277588,0.32532691629386684
1222,2.0,11.73283470946137,2,edge_flip_vem,,,,293,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15926656126976013,0.0221878495067358,0.0021073727402836084,0.000435334001183433
1222,2.0,11.73283470946137,2,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1230614110827446,0.00739638227969408,0.12847377359867096,0.24747994947408014
1222,2.0,11.73283470946137,3,edge_flip_vem,,,,335,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021047929767519236,0.022184520959854126,0.1592838168144226,0.000435334001183433
1222,2.0,11.73283470946137,3,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14718878269195557,0.008010614663362503,0.10654767602682114,0.17982333226844707
1222,2.0,11.73283470946137,4,edge_flip_vem,,,,316,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15926656126976013,0.02218119241297245,0.0021047929767519236,0.000435334001183433
1222,2.0,11.73283470946137,4,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10571867972612381,0.008533126674592495,0.14389877021312714,0.09825494688940367
1222,2.0,11.73283470946137,5,edge_flip_vem,,,,281,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021022132132202387,0.02218119241297245,0.15926656126976013,0.000435334001183433
1222,2.0,11.73283470946137,5,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1283925324678421,0.005149868316948414,0.12428315728902817,0.274332429680438
1222,2.0,11.73283470946137,6,edge_flip_vem,,,,320,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1592838168144226,0.022177863866090775,0.0021099525038152933,0.000435334001183433
1222,2.0,11.73283470946137,6,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11994457989931107,0.005091321188956499,0.13272865116596222,0.32924644297292854
1222,2.0,11.73283470946137,7,edge_flip_vem,,,,314,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021073727402836084,0.02218119241297245,0.15926656126976013,0.000435334001183433
1222,2.0,11.73283470946137,7,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1113528162240982,0.009283293038606644,0.1416633576154709,0.13717730379095186
1222,2.0,11.73283470946137,8,edge_flip_vem,,,,424,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15926656126976013,0.022184520959854126,0.002112532267346978,0.000435334001183433
1222,2.0,11.73283470946137,8,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15766113996505737,0.008689320646226406,0.09687458723783493,8.701817771490778e-05
1222,2.0,11.73283470946137,9,edge_flip_vem,,,,285,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021073727402836084,0.022191178053617477,0.15926656126976013,0.000435334001183433
1222,2.0,11.73283470946137,9,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1212911456823349,0.005599801428616047,0.13080726563930511,0.25837300953138814
1222,2.0,11.73283470946137,10,edge_flip_vem,,,,274,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1592838168144226,0.0221745353192091,0.002099633449688554,0.000435334001183433
1222,2.0,11.73283470946137,10,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14964695274829865,0.007967188023030758,0.09980231523513794,0.016333428927267333
1222,2.0,11.73283470946137,11,edge_flip_vem,,,,272,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15926656126976013,0.02218119241297245,0.002115112030878663,0.000435334001183433
1222,2.0,11.73283470946137,11,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10587278008460999,0.010282331146299839,0.14670802652835846,0.15031810815184768
1222,2.0,11.73283470946137,12,edge_flip_vem,,,,309,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15926656126976013,0.022177863866090775,0.0021073727402836084,0.000435334001183433
1222,2.0,11.73283470946137,12,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.09591744840145111,0.01175455842167139,0.15514619648456573,0.014902946638951526
1222,2.0,11.73283470946137,13,edge_flip_vem,,,,262,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021022132132202387,0.022184520959854126,0.1592838168144226,0.000435334001183433
1222,2.0,11.73283470946137,13,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0956871286034584,0.01158587820827961,0.15471260249614716,0.0013416270803698776
1222,2.0,11.73283470946137,14,edge_flip_vem,,,,320,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15926656126976013,0.0221878495067358,0.0021022132132202387,0.000435334001183433
1222,2.0,11.73283470946137,14,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10167743265628815,0.010136433877050877,0.1448562741279602,0.06713024405241987
1222,2.0,11.73283470946137,15,edge_flip_vem,,,,272,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021099525038152933,0.022177863866090775,0.1592838168144226,0.000435334001183433
1222,2.0,11.73283470946137,15,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14691345393657684,0.011002635583281517,0.10684369504451752,0.13386286249318233
1222,2.0,11.73283470946137,16,edge_flip_vem,,,,300,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15871243178844452,0.02210490219295025,0.002083744155243039,0.00037236679400348043
1222,2.0,11.73283470946137,16,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13739265501499176,0.007689662277698517,0.11065717786550522,0.11652805682878437
1222,2.0,11.73283470946137,17,edge_flip_vem,,,,294,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021073727402836084,0.022177863866090775,0.15926656126976013,0.000435334001183433
1222,2.0,11.73283470946137,17,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13735778629779816,0.005404122173786163,0.11609386652708054,0.28535742097619005
1222,2.0,11.73283470946137,18,edge_flip_vem,,,,296,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021022132132202387,0.022184520959854126,0.15926656126976013,0.000435334001183433
1222,2.0,11.73283470946137,18,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14834526181221008,0.007921223528683186,0.10642141848802567,0.20964523145832276
1222,2.0,11.73283470946137,19,edge_flip_vem,,,,318,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15926656126976013,0.02218119241297245,0.0021073727402836084,0.000435334001183433
1222,2.0,11.73283470946137,19,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,0.40561212441504335,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11972822993993759,0.008747423067688942,0.12916751205921173,0.0006784282683051857
1222,5.0,4.1499997822328405,0,edge_flip_vem,,,,223,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0035092479083687067,0.027786510065197945,0.19689655303955078,0.0011696057123409243
1222,5.0,4.1499997822328405,0,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10830553621053696,0.012395835481584072,0.13718281686306,0.040738400158967396
1222,5.0,4.1499997822328405,1,edge_flip_vem,,,,202,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.189607173204422,0.02684592641890049,0.0029638372361660004,0.0024876095942437193
1222,5.0,4.1499997822328405,1,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11664615571498871,0.004872200544923544,0.13761460781097412,0.32482395412360776
1222,5.0,4.1499997822328405,2,edge_flip_vem,,,,220,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.002820817520841956,0.02739815041422844,0.19107943773269653,0.0019978904421649925
1222,5.0,4.1499997822328405,2,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11715351790189743,0.007359604351222515,0.13429324328899384,0.19780849626936223
1222,5.0,4.1499997822328405,3,edge_flip_vem,,,,200,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0032316597644239664,0.026539847254753113,0.19089511036872864,0.0019980171199422015
1222,5.0,4.1499997822328405,3,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13941487669944763,0.006337899714708328,0.11393875628709793,0.22753957660637442
1222,5.0,4.1499997822328405,4,edge_flip_vem,,,,206,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0029907971620559692,0.028252994641661644,0.19528840482234955,0.0015569146572460139
1222,5.0,4.1499997822328405,4,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10352099686861038,0.0084193991497159,0.14583764970302582,0.07542574432981042
1222,5.0,4.1499997822328405,5,edge_flip_vem,,,,243,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.003178940387442708,0.027828792110085487,0.19332730770111084,0.0011739460795933872
1222,5.0,4.1499997822328405,5,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12340996414422989,0.005980192217975855,0.12760505080223083,0.2297180068266113
1222,5.0,4.1499997822328405,6,edge_flip_vem,,,,316,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0026428077835589647,0.025514457374811172,0.18385249376296997,0.0021546045805459404
1222,5.0,4.1499997822328405,6,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11939208954572678,0.00497920298948884,0.13294750452041626,0.3231389286170877
1222,5.0,4.1499997822328405,7,edge_flip_vem,,,,288,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0030118883587419987,0.028039393946528435,0.1958315372467041,0.0012933087591688703
1222,5.0,4.1499997822328405,7,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11274033784866333,0.00937241967767477,0.13847795128822327,0.1123404456994523
1222,5.0,4.1499997822328405,8,edge_flip_vem,,,,197,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.19807632267475128,0.028129858896136284,0.0029940479435026646,0.0018447755801356048
1222,5.0,4.1499997822328405,8,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1577039211988449,0.008704865351319313,0.09514641761779785,0.0007869642698770001
1222,5.0,4.1499997822328405,9,edge_flip_vem,,,,225,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0033204504288733006,0.027211951091885567,0.19406166672706604,0.002668419000790976
1222,5.0,4.1499997822328405,9,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11773976683616638,0.005335637368261814,0.13565215468406677,0.28696531277785653
1222,5.0,4.1499997822328405,10,edge_flip_vem,,,,324,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0033688759431242943,0.02880704775452614,0.19953900575637817,0.0021593214702447213
1222,5.0,4.1499997822328405,10,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13956545293331146,0.00805098656564951,0.10813542455434799,0.026420831834702257
1222,5.0,4.1499997822328405,11,edge_flip_vem,,,,210,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0031544414814561605,0.027556942775845528,0.19543908536434174,0.003237328270570253
1222,5.0,4.1499997822328405,11,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10317651182413101,0.01100152637809515,0.14645707607269287,0.1184229583213075
1222,5.0,4.1499997822328405,12,edge_flip_vem,,,,194,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.003552724840119481,0.027380943298339844,0.19593189656734467,0.0016982521711642875
1222,5.0,4.1499997822328405,12,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.09676940739154816,0.010294528678059578,0.15293842554092407,0.00930086483247936
1222,5.0,4.1499997822328405,13,edge_flip_vem,,,,169,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0030569597147405148,0.02704586647450924,0.19413164258003235,0.003640020704474317
1222,5.0,4.1499997822328405,13,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.09622287005186081,0.010566120967268944,0.15239468216896057,0.0015061893514197251
1222,5.0,4.1499997822328405,14,edge_flip_vem,,,,182,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0033794131595641375,0.027146412059664726,0.1933019757270813,0.002321039720332956
1222,5.0,4.1499997822328405,14,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10996191948652267,0.00871510524302721,0.13745315372943878,0.004847100876892935
1222,5.0,4.1499997822328405,15,edge_flip_vem,,,,258,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.002991245361045003,0.02604581043124199,0.1873329132795334,0.0018487761047774976
1222,5.0,4.1499997822328405,15,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14657089114189148,0.012554530054330826,0.10344824939966202,0.07948168981621442
1222,5.0,4.1499997822328405,16,edge_flip_vem,,,,239,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.19022326171398163,0.026405667886137962,0.003368537873029709,0.0024849073462891035
1222,5.0,4.1499997822328405,16,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1355125457048416,0.007798392791301012,0.11262775957584381,0.16088444564379736
1222,5.0,4.1499997822328405,17,edge_flip_vem,,,,308,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.003483187174424529,0.02760518714785576,0.19385908544063568,0.003436018732934531
1222,5.0,4.1499997822328405,17,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13688525557518005,0.005964670330286026,0.11650308966636658,0.23817791081938613
1222,5.0,4.1499997822328405,18,edge_flip_vem,,,,184,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.18783384561538696,0.02583758905529976,0.002814615610986948,0.0026563048809827433
1222,5.0,4.1499997822328405,18,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14948667585849762,0.006818744353950024,0.10578358918428421,0.2551598363394959
1222,5.0,4.1499997822328405,19,edge_flip_vem,,,,243,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.19513307511806488,0.027908625081181526,0.0032203386072069407,0.001056577990148861
1222,5.0,4.1499997822328405,19,sbm_dpsgd_all_noised,3.992889115712842,1.033893800850985,0.36711223336187543,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12079279124736786,0.007966646924614906,0.1289561688899994,0.006983300914029509
1222,10.0,1.9953149314234029,0,edge_flip_vem,,,,270,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.004561279900372028,0.03239239379763603,0.24425365030765533,0.0054977733186044216
1222,10.0,1.9953149314234029,0,sbm_dpsgd_all_noised,1.922370693396261,0.5431117353192144,0.3616122489257086,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11640513688325882,0.011932503432035446,0.12661835551261902,0.05123569725323494
1222,10.0,1.9953149314234029,1,edge_flip_vem,,,,197,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.2458256334066391,0.03591322898864746,0.004210962448269129,0.004960692814084422
1222,10.0,1.9953149314234029,1,sbm_dpsgd_all_noised,1.922370693396261,0.5431117353192144,0.3616122489257086,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11718995124101639,0.005739789456129074,0.13634084165096283,0.2918755011376312
1222,10.0,1.9953149314234029,2,edge_flip_vem,,,,217,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.005184154491871595,0.03462168946862221,0.24746419489383698,0.005203806956094603
1222,10.0,1.9953149314234029,2,sbm_dpsgd_all_noised,1.922370693396261,0.5431117353192144,0.3616122489257086,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11950434744358063,0.007006295491009951,0.13221381604671478,0.21484953071682852
1222,10.0,1.9953149314234029,3,edge_flip_vem,,,,241,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.23593378067016602,0.03411594778299332,0.005046222824603319,0.0025809924886699494
1222,10.0,1.9953149314234029,3,sbm_dpsgd_all_noised,1.922370693396261,0.5431117353192144,0.3616122489257086,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1256493628025055,0.007124655414372683,0.12496630102396011,0.19214690504539764
1222,10.0,1.9953149314234029,4,edge_flip_vem,,,,198,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.005059787537902594,0.03307968005537987,0.24054095149040222,0.004361729921144824
1222,10.0,1.9953149314234029,4,sbm_dpsgd_all_noised,1.922370693396261,0.5431117353192144,0.3616122489257086,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10791167616844177,0.008987465873360634,0.1406189650297165,0.030773292715826704
1222,10.0,1.9953149314234029,5,edge_flip_vem,,,,279,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.004670793190598488,0.03626951575279236,0.2465631067752838,0.0032279581474881046
1222,10.0,1.9953149314234029,5,sbm_dpsgd_all_noised,1.922370693396261,0.5431117353192144,0.3616122489257086,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12496587634086609,0.005938604939728975,0.12602598965168,0.2003577048942364
1222,10.0,1.9953149314234029,6,edge_flip_vem,,,,197,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.003975485451519489,0.03674983233213425,0.2551231384277344,0.0020687968045593487
1222,10.0,1.9953149314234029,6,sbm_dpsgd_all_noised,1.922370693396261,0.5431117353192144,0.3616122489257086,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1251884251832962,0.005395878572016954,0.12620426714420319,0.284545195145097
1222,10.0,1.9953149314234029,7,edge_flip_vem,,,,262,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.2350405603647232,0.03480866923928261,0.004015312064439058,0.0054273468670404
